x2	y4	y5	y6
-8	-2.89887963277473	43.0808880860097	-1.30700736868278
-7.95	-7.22209195087981	42.6226361127842	-0.466886972754818
-7.9	-8.1205634472335	43.3683162869803	-1.31763837285869
-7.85	-3.3813288897461	38.8103111283593	1.00805901524472
-7.8	-8.49786926770666	39.6980606132423	1.15371401674447
-7.75	-8.31233360723483	42.2016641056321	0.136000313653103
-7.7	-8.6665564300499	39.1582510584151	1.08126851653696
-7.65	-5.05393273163672	44.43713011679	0.0272344395858908
-7.6	-6.23856613712114	39.7291981599381	-0.755489564036642
-7.55	-6.48162072052744	41.4822201719388	0.643581027814573
-7.5	-2.63770912621609	37.6866939494421	-2.221816425133
-7.45	-2.68552707861829	40.182744469719	-0.35271146240775
-7.4	-1.86110007141305	42.771228715866	0.788325702375548
-7.35	-5.79589868669161	38.1917748507415	0.348209977268896
-7.3	-2.75606808680377	42.2206808207019	0.888132691693956
-7.25	-2.44125361952286	39.3955522799614	1.49464022820765
-7.2	-3.47550836851523	38.2027995610845	0.539665177391263
-7.15	-5.5379972952171	41.042075797643	1.53424578346968
-7.1	-3.59028346727998	40.4753254229835	-0.636288266650784
-7.05	-4.85635077416112	37.630424898678	1.40075074641921
-7	-0.472266297163352	40.4269311106016	0.857266820900494
-6.95	0.514193398230354	40.5036256709231	0.689240640242758
-6.9	-5.19791917481282	37.3369978302617	-0.57868933198904
-6.85	-2.30013902703031	42.3487803284098	-0.247484189778354
-6.8	-4.71669743797781	33.7645816636556	-1.61671118746349
-6.75	-5.15445488214418	33.1300309948309	-0.211921880013217
-6.7	3.00857951960588	37.6496007778853	-1.38965002192979
-6.65	-2.76524648090898	31.9465877653347	-0.667030427385538
-6.6	2.80396158606808	38.5593444737757	0.265923178583386
-6.55	1.14923639154479	38.0664515417595	0.368512912716665
-6.5	-0.400235154824671	38.635713769799	0.159370185282339
-6.45	-1.76746403224835	33.2531057797085	-0.803029578187525
-6.4	-0.297363716166342	32.0161662010014	-1.18185357480999
-6.35	-0.956303027432145	37.6219189393255	0.799141786170561
-6.3	1.29243951699108	33.8337153529129	-0.119741599621598
-6.25	-2.33333566074207	35.4432927395555	1.05509936157323
-6.2	-0.17755098663651	36.191255143718	0.260610302651016
-6.15	-1.23877480597638	36.7233221635802	1.21505855606569
-6.1	2.32282823413481	31.0297497078523	-2.09377622655323
-6.05	-0.864836135906475	34.7611106360219	-0.340475842673841
-6	2.87594501335342	34.8286269696293	1.09818196435706
-5.95	-1.43914884588546	31.0604038173672	-1.02292029223752
-5.9	2.27916054823974	30.0581371733787	0.997308309239628
-5.85	-1.62910179369184	31.1676644962394	0.44228218524191
-5.8	-0.0950862577043733	31.4318131954211	2.02484189328798
-5.75	-0.03743860775184	31.5034902131991	-0.206236930863636
-5.7	1.77149464883931	37.991864835818	-0.366921396067881
-5.65	1.9131818788378	29.6836778980148	-0.540982671278009
-5.6	-0.118210566407334	31.3571284916187	0.326545854749116
-5.55	-1.77765671924283	28.4178153576446	1.18587581769411
-5.5	2.89617985261367	30.4176652795664	0.163270581796513
-5.45	-4.52052712702719	32.6193013426268	-0.252746010493953
-5.4	3.04013181825762	29.8374281544459	-0.538783647136372
-5.35	1.98511217982622	32.7317454574184	0.239830057781715
-5.3	1.85748711261199	32.4468905215548	0.227238978570947
-5.25	2.12484318146766	28.1938563626368	0.146973094550224
-5.2	0.998274856396669	30.3540849734927	1.20656516415102
-5.15	0.762284600065286	27.7801386247046	0.27423772503666
-5.1	2.07095679783081	28.0143151263838	0.291223416259527
-5.05	0.816199603081261	28.9569588298141	-0.0484354202100402
-5	2.2373524211183	28.2399548057269	-0.160503335267269
-4.95	5.16738463904142	25.6292795965849	0.982662624930744
-4.9	-0.439456384896329	28.9599408446745	-0.0098127064213056
-4.85	1.08790662600115	26.7502197692174	-1.23644969354926
-4.8	0.435538942880472	25.9044233550089	-0.220086594111324
-4.75	-3.794259256795	26.2183027037114	0.916450244800789
-4.7	1.4567207946893	26.6247024595976	0.312158589024885
-4.65	5.50535345859396	28.1280341676055	-0.271222289365271
-4.6	-0.324675319118751	24.5115891734546	-0.36283414989266
-4.55	-0.117906047415942	21.901264106512	0.690127668582882
-4.5	2.46732970815874	27.1082297465565	0.95457937175888
-4.45	1.32017182768369	26.0429434983432	-1.00233474092692
-4.4	-2.31160954258595	27.9072328308685	-0.827510810724152
-4.35	4.08854876673616	27.0545451315146	-0.481050964496324
-4.3	1.34750179428118	24.7537735460159	0.213284850073762
-4.25	-0.0898478716219036	21.6172001332122	0.694018655173145
-4.2	0.501446690965458	21.8332275367343	0.318705890803978
-4.15	-0.116715244722308	22.6587763809748	1.35929178579532
-4.1	-2.68714335091589	26.8826774458301	0.29949921445026
-4.05	-0.383037978609124	20.7256183028967	-0.136853534660711
-4	2.2590196097839	24.3161105418206	-0.907524278265477
-3.95	0.273496871528266	20.9939920152879	0.580039123963377
-3.9	1.01404438886947	23.3762586111518	-0.451761431868488
-3.85	-1.82652048416341	22.4388365290599	-0.637651428973248
-3.8	2.26919712109278	23.7304583205423	-0.377287557942147
-3.75	-1.92322580452944	22.0733164634916	-0.1089750333428
-3.7	-0.320035021841037	22.8060014816205	0.266174878149474
-3.65	3.27035226071967	22.8626388476808	1.95053795808485
-3.6	-3.51292871400286	24.0975444779079	2.48179715293424
-3.55	-1.21827804475308	21.7094321063573	0.0240203065400563
-3.5	0.51503438279226	21.1814763184972	-0.271974464973516
-3.45	-1.54117332648111	21.4387802527717	-0.324420253300519
-3.4	0.966573411789036	20.2498410089251	0.914990965748508
-3.35	-4.20320810536983	22.9000070105216	-0.17707040290115
-3.3	0.481393185586743	19.7071576043178	1.66812559064887
-3.25	-3.22307034598042	18.5337474909132	-0.196626395170452
-3.2	-4.42173912348977	16.7296223034954	0.909735943587985
-3.15	-0.430390355018502	19.8366425729379	0.379802618775834
-3.1	-3.8250434080697	19.5405456960909	-0.717674076958342
-3.05	-0.870738720894727	20.6778657804094	-0.137978296431765
-3	-6.76944126130434	16.0594888106563	-0.0325961431464712
-2.95	-2.17634945245356	15.6925823820295	-1.15107828497181
-2.9	-4.31413836860146	17.4071802878938	-0.0351471202673953
-2.85	-4.12832346804532	12.6688751388437	1.28965359409812
-2.8	-0.528128345953642	19.5497988954674	1.30166462808345
-2.75	-4.99631414843197	16.3705360022089	-1.31445301762645
-2.7	-0.585549215265803	16.6820451355013	0.279983464227212
-2.65	-5.08117769144621	19.0764373679547	-0.134496133615624
-2.6	-5.2288471191983	15.2966951878655	-0.993968666325104
-2.55	-4.9537008693948	17.2657250131942	-1.12549395577027
-2.5	-6.88678877878396	15.2019455531831	-0.585075814360524
-2.45	-6.69103357268459	13.568391514487	-0.360440228976075
-2.4	-4.62282252579675	16.4123195557742	-0.128946258083948
-2.35	-6.05084135310355	14.5015142242893	-1.76394907424694
-2.3	-7.95541702743769	16.6816005469947	0.24992121223071
-2.25	-6.23007143058916	14.8211204334487	1.35631575779718
-2.2	-7.25108051768026	12.6266002411249	-0.221241868648331
-2.15	-8.34812375325164	15.4478903167582	-0.255945297660366
-2.1	-9.24047559362826	11.8031813212544	0.764032808219453
-2.05	-7.72841099454122	10.0848113066726	-0.429023147958831
-2	-7.63225081934693	15.1735136491173	-0.506416625661188
