x3	y7	y8	y9	y10	y11	y12
-3	20.8938762032446	245.023256428695	-10.8395470385232	-11.1756825947479	11.7395737228722	5.81559082301037
-2.95	18.6496715345837	139.880871734319	-8.50263121497086	-4.54188667786439	8.69586711618051	13.1495651145308
-2.9	13.4766552173187	133.836203699414	-4.53729288712999	20.1089057634563	15.9701684415841	14.6338073435793
-2.85	15.8765827050037	159.274660989028	-6.92280817864862	-33.5722798447288	10.4940399365794	7.71654758754892
-2.8	14.5605511454004	113.24929346968	-10.2385649524562	18.182632019971	2.82787880086595	3.81568146090816
-2.75	13.4150747716966	156.514144265983	-7.74484944895109	22.6966077599447	8.12898467812547	11.571742279589
-2.7	16.3510022918999	169.649337082077	-5.30547114738808	17.9591253152124	18.865696292881	4.27234319873802
-2.65	13.1737004292102	167.545829918806	-5.65875935541879	-4.48205733145269	-11.723463255226	8.24684345677148
-2.6	10.9180373011505	105.599697206774	-7.89961866636336	34.4727894042299	-9.59125041332924	4.37695928167078
-2.55	11.8953845904658	151.187698393605	-10.3161238912058	-22.8657227782	10.9178755062717	6.96795094332202
-2.5	14.2846361703739	89.0476160509181	-5.69553943362478	9.91597529865485	-4.92216822542447	10.5534512360045
-2.45	8.70280846325153	111.57542279831	-6.2367762716106	-34.3604652484445	13.4904031514483	8.69736166214105
-2.4	8.42977069428484	111.873145960834	-4.89104624347391	-18.4911856088975	21.3447984026804	4.46432757949865
-2.35	7.42007384549464	106.525403506254	-8.17164352699755	24.3341395433407	-0.954141033816544	2.11315126379839
-2.3	8.10041309379278	78.0646315906447	-9.8400989889162	3.89747594055638	16.0950432905268	15.2212120604216
-2.25	8.62155221989161	63.8279790210396	-8.59158881454474	-5.1978993728775	0.619207875031064	5.93067680292671
-2.2	8.03633668529068	78.1565887472141	-7.00001627928402	30.5594917242111	-16.6841462220551	10.968136048973
-2.15	5.7252135243051	7.05710036850923	-7.26146825199613	17.7867408846254	1.43304798414055	9.15955569747069
-2.1	8.39647634932284	45.5700525352498	-2.28946050280014	-19.3935006302058	13.9814620322878	12.6547478178619
-2.05	6.6612004890918	80.5397042313725	-8.42313461054537	-6.13423437851722	2.8515395244123	2.32786655921856
-2	6.94255936427303	48.7540265808827	-8.65202688195029	1.91219624894848	6.41942803886981	12.1255155789087
-1.95	6.17516797207361	46.2361342673381	-2.26167053124161	-0.574930007191864	8.22974377770041	4.43272485625208
-1.9	8.41280275830169	40.6634876747766	-4.98907436814101	5.44893593109686	4.4877342335783	11.691984991163
-1.85	3.75275538495103	32.4922777526761	-3.7126680142387	7.20827331578111	5.81634966334512	10.6691458369955
-1.8	6.96386752063283	-32.9564790859265	-3.56158433537266	9.18470884969629	20.8486496130024	-0.186528604840987
-1.75	4.48556657917153	-16.520298297315	-0.150274527367245	-0.210207597070201	2.15171556068626	3.84420038302646
-1.7	6.12084845234446	19.0991578379794	-7.56748562195186	-1.19959790881964	-6.71096763343123	13.5891301572369
-1.65	4.33068170768732	17.3129135949951	-4.35959937131582	23.9178023084605	8.51546563287573	7.60259835935156
-1.6	-1.43107689916287	16.1401620459407	-4.35751208898563	17.8353933832081	-5.23475377848773	6.84365530440044
-1.55	4.94144538610246	34.7800939503283	-2.18356277753105	-12.081875553451	5.77735266207379	16.4803642596918
-1.5	8.01146241668511	53.7208094820934	-4.903275028295	-0.114658580353983	12.3716199132861	10.5966631384766
-1.45	1.02415188228621	35.4376153166706	-3.20737173815361	3.05355340397426	-12.5769248384297	6.64965932587189
-1.4	0.666870484915713	36.1993554342659	-3.18421372206943	-17.4524881508778	5.48399957161809	-0.544474690633344
-1.35	3.02193258735302	44.9786982672953	-5.35809073758561	9.00243275903967	2.05218375454784	1.25169191553802
-1.3	-2.94983367544172	43.9316788615694	-4.81045268308196	-2.51149023568887	1.47442345335866	5.95653619271136
-1.25	3.10765954839199	-24.5608361667381	-5.34101637544125	4.64665766818072	4.42723830801881	3.10842427331818
-1.2	3.38068198760123	14.2112862470735	-6.77982140246534	20.5115540887978	-3.53338984506941	0.420538318186586
-1.15	-2.30915737578788	1.28020707356092	-4.90827599909931	9.5472380262395	20.5534116117297	4.23627537504948
-1.1	-2.58538519717745	21.09237415992	-3.34054089793511	-11.0323492098683	5.29914554248925	-0.333424060482033
-1.05	0.362354776646716	24.7141195130723	-5.82351065964117	-70.391412367396	13.3385248313754	-1.87198986010291
-1	-4.57494099635887	56.9187254736734	-4.39384139501285	6.64134625419926	12.179721538613	5.43039964320898
-0.95	0.915516102203053	3.54213291943147	-0.593158140106189	-7.22092082828885	8.31361324113784	6.99976149688423
-0.9	1.30216475575057	15.2373885395921	-1.12991967669702	-16.762649395973	-14.2499846688408	0.330537787969238
-0.85	2.67482186871909	21.8000609810336	-3.04126336406085	11.6413315801437	11.8310252187114	4.46686944293314
-0.8	1.19546337403616	14.9869988606751	-1.50541983482424	-5.46955851374753	-5.85851215742363	10.1918577438668
-0.75	0.682808175131935	15.6405057853643	-4.36646352955997	19.2412765105811	11.8959121207449	3.0157728403329
-0.7	0.621460651541839	11.4196000819928	-3.00750295559344	-21.5750983244977	-5.90071659622974	-5.74782742033695
-0.65	0.596968460572668	5.72291988637449	-1.58179693475612	15.522502263963	10.2113831829602	3.85110025877339
-0.6	1.59535595712099	34.2393347375723	-1.3954600673988	6.37021674343419	-7.92038125243793	-4.52272446352516
-0.55	0.259782737764055	-10.3797062607499	-2.38132759631192	-8.69974837276085	-12.9633014372149	0.367331847064726
-0.5	2.26854660563987	-12.2371327328657	-3.06681793532864	-25.9431161623537	7.96932213673474	-6.87138084432542
-0.45	2.78195238523327	-50.0464479691179	0.955202363375582	-27.494987377134	7.80406606894316	6.35497882152777
-0.4	-0.691162778804332	68.7043984430578	1.43495388059955	27.7556959997408	9.48530735259353	2.71479380683339
-0.35	-2.00168950073502	-10.5100063899209	-5.08008968662033	-28.2910775438715	3.40448053749868	4.88207364025458
-0.3	2.25300989049202	-37.6211459931599	0.495425478520755	-30.3339942397936	11.3641796244753	9.50316272590024
-0.25	3.35125817720511	-6.16239783556285	-0.300301536371627	10.3531992458042	-5.88573672658017	-7.55335127860424
-0.2	1.93341540400868	-8.94247923415286	-0.618829234595425	-28.7394940088421	7.28154626743895	4.90887850380701
-0.15	1.01232887636532	-4.44783140173437	-1.81471593037205	6.94289204288374	8.84375234445051	9.10697059236337
-0.0999999999999996	0.254825914630361	6.9778473129784	-1.78356824258732	28.1879725212964	3.56739546672194	-2.96179567582228
-0.0499999999999998	2.58971473194376	-58.0405913011867	2.53489062226195	45.9423691766589	-20.3965298189433	0.86900075880149
0	-1.89610744162908	-23.9948429739387	-1.79634326032168	1.12844009923593	11.0314337808753	-7.07303712245065
0.0500000000000003	-0.937647870352235	5.58167043932123	2.04423715849573	-19.5336341831014	16.8855953459817	6.12606417097466
0.1	-1.97987752490056	-2.62572152198349	-1.91693218577082	9.01991174415749	-6.90914293374746	10.7798898921916
0.15	1.88987971913879	4.12992684418817	-1.6961998500511	31.8827703651528	-0.66460113452234	-0.958365615308313
0.2	1.71026012527995	35.9798995177385	-0.345228414994473	-6.61261061324641	11.2076527243464	-4.33823221844328
0.25	-0.786952845695507	39.4699715684372	1.09202510422385	19.255883715713	-4.57940566885884	-2.7058053394795
0.3	2.8655097011628	5.36280452190251	4.37853536068948	15.3414342429037	3.69268001520592	5.43810251473858
0.35	1.81838391551367	14.6376364107964	1.33514553761737	-7.37366168233732	26.6049317593796	-4.62126196510713
0.4	0.798757834418737	-36.5968741949933	6.83696041192598	36.2492619007119	13.7279702782001	-0.549271411050325
0.45	1.42601155515067	-62.513065436337	3.67675097626205	1.55913695388156	-2.37626802201431	-8.20336456682229
0.5	0.503843522958377	13.4742205237632	2.12581189219067	33.4642492477345	-6.55434254412554	-5.49933594255114
0.55	-1.19414021903512	-38.7901375071566	3.00289639498146	17.2017318191816	-11.1048612980889	-1.66639038014368
0.6	2.07736304835059	-5.39489882014901	0.685371354067514	-7.99039504084333	-1.39887170504043	-0.596255060956667
0.65	1.08151096051348	33.2294248631032	0.59156744478534	-31.1808787653609	8.92814636528067	-7.89164159253848
0.7	1.44334821175751	-66.2662696104877	0.43898154687852	16.2688817034892	-0.0957733612399396	0.280029881665539
0.75	3.26766351111977	-26.3728817180287	2.51663128547019	-12.799591843549	8.00074459163237	-7.33190650717323
0.8	1.1952247612819	-9.23618400694306	3.63967018117158	-23.419424994574	-2.74469208309976	-3.90391916681395
0.85	-0.826317800404774	1.42969449967272	4.05792586826299	-12.8699294361082	-24.6502996227052	-6.00053243717109
0.9	0.0842682769793881	9.81974581441613	-0.676299911596572	26.2591573475918	-8.86231662035675	3.95707834104279
0.95	0.18301494406255	-33.6592114023827	2.261182880368	-6.39761183105817	8.02060918043641	-7.43998979696809
1	-1.18477452411688	-2.18857533725869	2.26854876392227	35.0063605218355	2.41673267048547	-4.02469448166499
1.05	4.88924717003189	4.32090591183256	4.22934243194583	0.299470846288504	2.512691019273	-6.49977852790841
1.1	4.1977925142503	34.8285773506912	3.57468828016141	0.95152611152086	-13.0756785124932	-8.99526669942331
1.15	0.502175816405173	48.7968551684847	2.88980649936805	29.1051719160812	5.57861704930904	-3.4578270928907
1.2	-0.57963897807884	-16.5421163668461	2.41971311924419	1.30214481184266	-10.8417843258903	2.26518412466998
1.25	4.59582127123948	14.7653202840112	-0.666042207902362	64.2313037702408	-14.124080999774	-6.56663485430295
1.3	2.54745829209508	0.375903293395464	4.37337963305271	-22.3926167886729	3.4209432146795	0.468131580975314
1.35	-0.130249455862734	6.56454899693959	5.24438584406771	10.3496147559795	15.4229768478472	-3.70825323294939
1.4	2.61022960549684	40.8131865272325	4.53171940092846	-10.0325006792249	10.2101402788208	-7.41290561543793
1.45	3.13172463129851	-7.44798495041155	4.24245136753763	28.8717884977681	-2.49623992769699	-3.09760424549926
1.5	6.29012712085297	21.3000699823931	4.84909721811635	38.6393765339952	15.9034048659928	-3.52195456363484
1.55	3.3640414143384	17.4572229892185	3.99378931400998	1.03876406811099	-6.71259850786138	-8.73401418643543
1.6	0.100148813282056	38.2660986738808	6.27826549730117	-6.96835151035258	13.772487745881	-7.87162647894736
1.65	3.70454862757329	-10.8816346392836	5.48875007829454	-15.7639700177545	-8.46794124391038	-8.32885607496047
1.7	1.30517509273251	-15.0325496247038	5.10124439212164	37.5111287399202	-2.91549797566215	-1.99023828368265
1.75	5.93483200052213	-6.68780015545313	5.05738302283921	6.9647018442994	-21.5013292162049	-6.41229746689854
1.8	2.58113861594072	15.2163578474077	6.53416895504951	2.78614211923367	-9.39669577428883	-6.53836520685268
1.85	1.41688648076133	49.31194067216	5.71816793208009	19.662046235084	-1.88032560051233	-9.51679302307059
1.9	-2.4750333346674	89.2509250733901	5.4080239618872	-17.0709608364421	-29.4233677030336	-5.00444972585423
1.95	5.63302881876936	69.6991478153159	2.72788293108752	-5.510763735599	-6.69990524813567	-15.8766726949488
2	3.4018995243054	16.8396180539081	3.43515221853162	16.8049969726329	-1.77554810382389	-2.1877130580196
2.05	3.78158211919504	18.760116068455	4.29350353948916	11.8538717102907	-24.9459272803822	-13.5306120705737
2.1	2.08358925308454	58.0964400244581	9.32069596190626	-6.74413778622326	-25.3945966515662	-7.59693502258801
2.15	4.81684468090141	68.9429968474717	7.71353962027784	24.2749347008765	-20.4115283929522	-10.4014490511624
2.2	0.494005679329443	39.0426846621604	9.02998159406043	-9.77543559096545	-8.48724869281788	-11.6101774335309
2.25	3.37381940705416	16.6639867230591	8.59763302219027	-6.4972458372063	-16.0095526297684	-4.48615380201323
2.3	0.425220843936132	39.0884846394377	6.5002106939699	-8.91375646752485	-4.90085319326638	-5.37787856964813
2.35	2.06754184256464	59.1852248336636	6.09842505444399	-0.295458990088843	12.3479331130337	1.46413782573633
2.4	4.2092195993303	66.6327064266199	8.26802094432437	-13.7657057694268	-3.52343556078867	-5.85680014742218
2.45	5.04048866348299	85.2096591559527	7.42792583704885	-0.598222438948407	2.77921250392058	-2.86953314514857
2.5	3.64754885575982	85.6334017877821	8.24372670551878	45.9637938409566	5.18451424299512	-14.4282516997044
2.55	-2.02254987384099	77.3204427966804	8.20683940356716	17.7676400089447	8.57502105683853	-8.19267438214198
2.6	2.39766436321515	52.6059177197388	2.91551970639494	-28.9203949266998	-3.02099192258296	-6.52522967639086
2.65	4.87848922382339	54.4547834162702	8.04804320594931	28.3569593810554	-11.1712199419853	2.2153229738872
2.7	-1.41522128697978	139.68111465207	7.4824836525687	-15.1669707863045	-22.4700926551399	-9.28150848303254
2.75	-1.8583095548105	74.7800011330262	7.38722988144654	21.7257664666425	-4.58555147283974	3.87025599634438
2.8	-0.447875039823068	187.502526690085	4.30227039855676	16.2115698000634	27.5425709663443	-11.2331482137759
2.85	-2.94587395094844	136.627686483989	7.69621734299683	1.68817030618265	-3.22106330724253	-7.64293208581791
2.9	-1.16544454563552	179.331708061457	8.02824600293187	2.83567189558512	-10.9377616335563	-5.53241814823041
2.95	-1.31782252769328	109.974106273766	12.1664256199698	1.4011578703747	-11.9001161655893	-13.5417303318224
3	1.50126385158603	175.288707576517	10.0363274081833	10.9092260462969	-4.24697907678806	-13.9870227709091
3.05	0.246608942440376	219.82800120908	9.32644139807888	-4.82330899289045	-12.7961508699025	1.46520043633015
3.1	-3.8599664183793	176.277967423076	8.63610894552529	7.0875014063072	-24.4089703185371	-11.7975615831905
3.15	-3.93515437112843	241.198458546954	11.3141117892574	-9.03560124632883	-2.57506302815794	-14.7362750342564
3.2	0.050157874987756	252.641799169434	11.160034608979	-33.7200080027986	-15.8997234309901	-22.5582274949085
3.25	-0.959358952491982	223.447131460109	8.56707133152699	8.17704399568105	14.6474128004491	-7.50974218153526
3.3	-1.4757435664987	258.380517722705	10.829446555208	-14.0864948301523	-16.6580314817175	-12.4977247893227
3.35	-6.08198133633995	255.884663449646	10.162808153089	27.8548022044771	-15.011723652578	-26.2302319690653
3.4	-5.21315368096529	321.87092471024	8.13150527056997	7.05646728636415	-7.16157077044561	-11.7898232504633
3.45	-2.42664336046197	239.614061853404	9.34249139907968	-17.3338255330715	-15.0037383271407	-10.7488204196929
3.5	-10.5471083429958	307.293400244697	9.58967578700059	-13.218420105192	6.81687212982884	-2.86348901624124
3.55	-4.13075313204664	344.82396532351	13.2158754848761	-22.1800755650049	-7.81712324527207	-5.92770686138134
